SMILES,Formula,Exact_Mol_Wt,Iso_Wts,Mult
[C@]1(O[H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C4([H])C3([H])C([H])([H])C([H])C2([H])C1([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1C(=O)[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])C([H])(C([H])([H])C([H])([H])C4([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]34C([H])([H])[H])C2([H])C1([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C(=O)[C@@]2(C([H])[H])C([H])([H])C([H])([H])C3([H])C([H])(C([H])([H])C([H])([H])C4([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]34C([H])([H])[H])C2([H])C1([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C(=O)[C@@]2(C([H])([H])[H])C([H])C([H])([H])C3([H])C([H])(C([H])([H])C([H])([H])C4([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]34C([H])([H])[H])C2([H])C1([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C(=O)[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])C([H])(C([H])([H])C([H])([H])C4([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]34C([H])([H])[H])C2C1([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C(=O)[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])C3C([H])(C([H])([H])C([H])([H])C4([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]34C([H])([H])[H])C2([H])C1([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C(=O)[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])C([H])(C([H])([H])C([H])([H])C4([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])[C@]34C([H])([H])[H])C2([H])C1([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C(=O)[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])C([H])(C([H])([H])C([H])([H])C4C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@@]43C([H])([H])[H])C2([H])C1([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C(=O)[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])C([H])(C([H])([H])C([H])([H])C4([H])C([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]34C([H])([H])[H])C2([H])C1([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C(=O)[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])C([H])(C([H])([H])C([H])([H])C4([H])C([H])([H])[C@@]([H])(O[H])C([H])C([H])([H])[C@]34C([H])([H])[H])C2([H])C1([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C(=O)[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])C([H])(C([H])([H])C([H])([H])C4([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]34C([H])([H])[H])C2([H])C1[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C(=O)[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])C(C([H])([H])C([H])([H])C4([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]34C([H])([H])[H])C2([H])C1([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C(=O)[C@@]2(C([H])([H])[H])C([H])([H])C([H])C3([H])C([H])(C([H])([H])C([H])([H])C4([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]34C([H])([H])[H])C2([H])C1([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C(=O)[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])C([H])(C([H])C([H])([H])C4([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]34C([H])([H])[H])C2([H])C1([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C(=O)[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])C([H])(C([H])([H])C([H])C4([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]34C([H])([H])[H])C2([H])C1([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C([H])[C@@]12C(=O)C([H])([H])C([H])([H])C1([H])C1([H])C([H])([H])C([H])([H])C3([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C1([H])C([H])([H])C2([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C([H])([H])[C@@]12C(=O)C([H])([H])C([H])([H])C1([H])C1([H])C([H])([H])C([H])([H])C3([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C1([H])C([H])([H])C2[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C([H])([H])[C@@]12C(=O)C([H])([H])C([H])([H])C1C1([H])C([H])([H])C([H])([H])C3([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C1([H])C([H])([H])C2([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C([H])([H])[C@@]12C(=O)C([H])([H])C([H])([H])C1([H])C1([H])C([H])([H])C([H])([H])C3([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C1C([H])([H])C2([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C([H])([H])[C@@]12C(=O)C([H])([H])C([H])([H])C1([H])C1([H])C([H])([H])C([H])([H])C3([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])[C@]3(C([H])([H])[H])C1([H])C([H])([H])C2([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C([H])([H])[C@@]12C(=O)C([H])([H])C([H])([H])C1([H])C1([H])C([H])([H])C([H])([H])C3C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C1([H])C([H])([H])C2([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C([H])([H])[C@@]12C(=O)C([H])([H])C([H])([H])C1([H])C1([H])C([H])([H])C([H])([H])C3([H])C([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C1([H])C([H])([H])C2([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C([H])([H])[C@@]12C(=O)C([H])([H])C([H])([H])C1([H])C1([H])C([H])([H])C([H])([H])C3([H])C([H])([H])[C@@]([H])(O[H])C([H])C([H])([H])[C@]3(C([H])([H])[H])C1([H])C([H])([H])C2([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C([H])([H])[C@@]12C(=O)C([H])([H])C([H])C1([H])C1([H])C([H])([H])C([H])([H])C3([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C1([H])C([H])([H])C2([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C([H])([H])[C@@]12C(=O)C([H])([H])C([H])([H])C1([H])C1C([H])([H])C([H])([H])C3([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C1([H])C([H])([H])C2([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C([H])([H])[C@@]12C(=O)C([H])([H])C([H])([H])C1([H])C1([H])C([H])([H])C([H])([H])C3([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C1([H])C([H])C2([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C([H])([H])[C@@]12C(=O)C([H])([H])C([H])([H])C1([H])C1([H])C([H])C([H])([H])C3([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C1([H])C([H])([H])C2([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C([H])([H])[C@@]12C(=O)C([H])([H])C([H])([H])C1([H])C1([H])C([H])([H])C([H])C3([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C1([H])C([H])([H])C2([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1C([H])([H])C2([H])C([H])(C([H])([H])C([H])([H])C3([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]23C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C(=O)[C@@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C([H])([H])C2([H])C([H])(C([H])([H])C([H])([H])C3([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]23C([H])([H])[H])C2C([H])([H])C([H])([H])C(=O)[C@@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C([H])([H])C2C([H])(C([H])([H])C([H])([H])C3([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]23C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C(=O)[C@@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C([H])([H])C2([H])C([H])(C([H])([H])C([H])([H])C3([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])[C@]23C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C(=O)[C@@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C([H])([H])C2([H])C([H])(C([H])([H])C([H])([H])C3C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@@]32C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C(=O)[C@@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C([H])([H])C2([H])C([H])(C([H])([H])C([H])([H])C3([H])C([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]23C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C(=O)[C@@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C([H])([H])C2([H])C([H])(C([H])([H])C([H])([H])C3([H])C([H])([H])[C@@]([H])(O[H])C([H])C([H])([H])[C@]23C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C(=O)[C@@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C([H])([H])C2([H])C([H])(C([H])([H])C([H])([H])C3([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]23C([H])([H])[H])C2([H])C([H])C([H])([H])C(=O)[C@@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C([H])([H])C2([H])C(C([H])([H])C([H])([H])C3([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]23C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C(=O)[C@@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C([H])C2([H])C([H])(C([H])([H])C([H])([H])C3([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]23C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C(=O)[C@@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C([H])([H])C2([H])C([H])(C([H])C([H])([H])C3([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]23C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C(=O)[C@@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C([H])([H])C2([H])C([H])(C([H])([H])C([H])C3([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]23C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C(=O)[C@@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])([H])C([H])([H])C(=O)[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])C1C2([H])C([H])([H])C([H])([H])C2([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])([H])C([H])([H])C(=O)[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C2([H])C([H])([H])C([H])([H])C2([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])[C@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])([H])C([H])([H])C(=O)[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C2([H])C([H])([H])C([H])([H])C2C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@@]21C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])([H])C([H])([H])C(=O)[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C2([H])C([H])([H])C([H])([H])C2([H])C([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])([H])C([H])([H])C(=O)[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C2([H])C([H])([H])C([H])([H])C2([H])C([H])([H])[C@@]([H])(O[H])C([H])C([H])([H])[C@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])C([H])([H])C(=O)[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C2([H])C([H])([H])C([H])([H])C2([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])([H])C([H])([H])C(=O)[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C2C([H])([H])C([H])([H])C2([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])([H])C([H])([H])C(=O)[C@@]1(C([H])([H])[H])C([H])([H])C([H])C1([H])C2([H])C([H])([H])C([H])([H])C2([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])([H])C([H])([H])C(=O)[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C2([H])C([H])C([H])([H])C2([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])([H])C([H])([H])C(=O)[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C2([H])C([H])([H])C([H])C2([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C3([H])C1([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])[C@]21C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C3([H])C1([H])C([H])([H])C([H])([H])C1C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]21C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C3([H])C1([H])C([H])([H])C([H])([H])C1([H])C([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]21C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C3([H])C1([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[C@@]([H])(O[H])C([H])C([H])([H])[C@]21C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C(=O)C([H])([H])C([H])C3([H])C1([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]21C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C3([H])C1C([H])([H])C([H])([H])C1([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]21C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])C([H])([H])[C@]3(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C3([H])C1([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]21C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C3([H])C1([H])C([H])C([H])([H])C1([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]21C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C3([H])C1([H])C([H])([H])C([H])C1([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]21C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1C([H])([H])[C@]([H])(O[H])C([H])([H])C2([H])C([H])([H])C([H])([H])C3([H])C4([H])C([H])([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[C@@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C([H])([H])[C@]([H])(O[H])C([H])([H])C2C([H])([H])C([H])([H])C3([H])C4([H])C([H])([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[C@@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C([H])([H])[C@]([H])(O[H])C([H])C2([H])C([H])([H])C([H])([H])C3([H])C4([H])C([H])([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[C@@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C([H])[C@]([H])(O[H])C([H])([H])C2([H])C([H])([H])C([H])([H])C3([H])C4([H])C([H])([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[C@@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C([H])([H])[C@]([H])(O[H])C([H])([H])C2([H])C([H])([H])C([H])([H])C3([H])C4([H])C([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[C@@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C([H])([H])[C@]([H])(O[H])C([H])([H])C2([H])C([H])([H])C([H])([H])C3C4([H])C([H])([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[C@@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C([H])([H])[C@]([H])(O[H])C([H])([H])C2([H])C([H])([H])C([H])([H])C3([H])C4([H])C([H])([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])C3([H])[C@@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C([H])([H])[C@]([H])(O[H])C([H])([H])C2([H])C([H])([H])C([H])C3([H])C4([H])C([H])([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[C@@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C([H])([H])[C@]([H])(O[H])C([H])([H])C2([H])C([H])C([H])([H])C3([H])C4([H])C([H])([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[C@@]12C([H])([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])([H])C([H])([H])C3([H])C4([H])C([H])([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(O[H])C2[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])([H])C([H])([H])C3([H])C4([H])C([H])([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])[C@]([H])(O[H])C2([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])([H])C([H])([H])C3([H])C4([H])C([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(O[H])C2([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])([H])C([H])([H])C3C4([H])C([H])([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(O[H])C2([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])([H])C([H])([H])C3([H])C4([H])C([H])([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])C3([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(O[H])C2([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])([H])C([H])C3([H])C4([H])C([H])([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(O[H])C2([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C12C([H])C([H])([H])C3([H])C4([H])C([H])([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(O[H])C2([H])[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1C2([H])C([H])([H])C([H])([H])C3([H])C4([H])C([H])([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])[C@]1([H])O[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C2([H])C([H])([H])C([H])([H])C3([H])C4([H])C([H])([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[C@@]2(C([H])([H])[H])C([H])([H])C([H])[C@]1([H])O[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C2([H])C([H])([H])C([H])([H])C3([H])C4([H])C([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])[C@]1([H])O[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C2([H])C([H])([H])C([H])([H])C3C4([H])C([H])([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])[C@]1([H])O[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C2([H])C([H])([H])C([H])([H])C3([H])C4([H])C([H])([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])C3([H])[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])[C@]1([H])O[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C2([H])C([H])([H])C([H])C3([H])C4([H])C([H])([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])[C@]1([H])O[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
C1([H])C2([H])C([H])C([H])([H])C3([H])C4([H])C([H])([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])[C@]1([H])O[H],C19H28O2,288.2089301360008,"288.20893014396, 289.21228497916, 290.21563981436003",2
